"exp_index","subject","block","accuracy","probability_10","observer","outcome","evaluation"
"exp2",243,"actor",0.6,0,NA,NA,NA
"exp2",243,"actor",0.7,7,NA,NA,NA
"exp2",243,"actor",0.8,90,NA,NA,NA
"exp2",243,"actor",0.9,87,NA,NA,NA
"exp2",243,"actor",1,100,NA,NA,NA
"exp2",244,"actor",0,0,NA,NA,NA
"exp2",244,"actor",0.1,0,NA,NA,NA
"exp2",244,"actor",0.2,0,NA,NA,NA
"exp2",244,"actor",0.3,0,NA,NA,NA
"exp2",244,"actor",0.4,0,NA,NA,NA
"exp2",244,"actor",0.5,10,NA,NA,NA
"exp2",244,"actor",0.6,0,NA,NA,NA
"exp2",244,"actor",0.7,16,NA,NA,NA
"exp2",244,"actor",0.8,59,NA,NA,NA
"exp2",244,"actor",0.9,100,NA,NA,NA
"exp2",244,"actor",1,100,NA,NA,NA
"exp2",245,"actor",0,0,NA,NA,NA
"exp2",245,"actor",0.1,0,NA,NA,NA
"exp2",245,"actor",0.2,0,NA,NA,NA
"exp2",245,"actor",0.3,0,NA,NA,NA
"exp2",245,"actor",0.4,0,NA,NA,NA
"exp2",245,"actor",0.5,0,NA,NA,NA
"exp2",245,"actor",0.6,0,NA,NA,NA
"exp2",245,"actor",0.7,46,NA,NA,NA
"exp2",245,"actor",0.8,50,NA,NA,NA
"exp2",245,"actor",0.9,80,NA,NA,NA
"exp2",245,"actor",1,100,NA,NA,NA
"exp2",246,"actor",0,50,NA,NA,NA
"exp2",246,"actor",0.1,92,NA,NA,NA
"exp2",246,"actor",0.2,24,NA,NA,NA
"exp2",246,"actor",0.3,75,NA,NA,NA
"exp2",246,"actor",0.4,61,NA,NA,NA
"exp2",246,"actor",0.5,75,NA,NA,NA
"exp2",246,"actor",0.6,0,NA,NA,NA
"exp2",246,"actor",0.7,2,NA,NA,NA
"exp2",246,"actor",0.8,27,NA,NA,NA
"exp2",246,"actor",0.9,99,NA,NA,NA
"exp2",246,"actor",1,0,NA,NA,NA
"exp2",247,"actor",0,0,NA,NA,NA
"exp2",247,"actor",0.1,0,NA,NA,NA
"exp2",247,"actor",0.2,0,NA,NA,NA
"exp2",247,"actor",0.3,0,NA,NA,NA
"exp2",247,"actor",0.4,0,NA,NA,NA
"exp2",247,"actor",0.5,0,NA,NA,NA
"exp2",247,"actor",0.6,0,NA,NA,NA
"exp2",247,"actor",0.7,0,NA,NA,NA
"exp2",247,"actor",0.8,100,NA,NA,NA
"exp2",247,"actor",0.9,100,NA,NA,NA
"exp2",247,"actor",1,100,NA,NA,NA
"exp2",248,"actor",0,50,NA,NA,NA
"exp2",248,"actor",0.1,57,NA,NA,NA
"exp2",248,"actor",0.2,71,NA,NA,NA
"exp2",248,"actor",0.3,94,NA,NA,NA
"exp2",248,"actor",0.4,84,NA,NA,NA
"exp2",248,"actor",0.5,86,NA,NA,NA
"exp2",248,"actor",0.6,87,NA,NA,NA
"exp2",248,"actor",0.7,36,NA,NA,NA
"exp2",248,"actor",0.8,26,NA,NA,NA
"exp2",248,"actor",0.9,9,NA,NA,NA
"exp2",248,"actor",1,0,NA,NA,NA
"exp2",249,"actor",0,0,NA,NA,NA
"exp2",249,"actor",0.1,0,NA,NA,NA
"exp2",249,"actor",0.2,0,NA,NA,NA
"exp2",249,"actor",0.3,0,NA,NA,NA
"exp2",249,"actor",0.4,0,NA,NA,NA
"exp2",249,"actor",0.5,0,NA,NA,NA
"exp2",249,"actor",0.6,0,NA,NA,NA
"exp2",249,"actor",0.7,0,NA,NA,NA
"exp2",249,"actor",0.8,0,NA,NA,NA
"exp2",249,"actor",0.9,0,NA,NA,NA
"exp2",249,"actor",1,0,NA,NA,NA
"exp2",250,"actor",0,100,NA,NA,NA
"exp2",250,"actor",0.1,100,NA,NA,NA
"exp2",250,"actor",0.2,100,NA,NA,NA
"exp2",250,"actor",0.3,50,NA,NA,NA
"exp2",250,"actor",0.4,0,NA,NA,NA
"exp2",250,"actor",0.5,0,NA,NA,NA
"exp2",250,"actor",0.6,0,NA,NA,NA
"exp2",250,"actor",0.7,0,NA,NA,NA
"exp2",250,"actor",0.8,10,NA,NA,NA
"exp2",250,"actor",0.9,23,NA,NA,NA
"exp2",250,"actor",1,33,NA,NA,NA
"exp2",251,"actor",0,50,NA,NA,NA
"exp2",251,"actor",0.1,92,NA,NA,NA
"exp2",251,"actor",0.2,87,NA,NA,NA
"exp2",251,"actor",0.3,65,NA,NA,NA
"exp2",251,"actor",0.4,23,NA,NA,NA
"exp2",251,"actor",0.5,16,NA,NA,NA
"exp2",251,"actor",0.6,5,NA,NA,NA
"exp2",251,"actor",0.7,15,NA,NA,NA
"exp2",251,"actor",0.8,6,NA,NA,NA
"exp2",251,"actor",0.9,69,NA,NA,NA
"exp2",251,"actor",1,0,NA,NA,NA
"exp2",252,"actor",0,50,NA,NA,NA
"exp2",252,"actor",0.1,100,NA,NA,NA
"exp2",252,"actor",0.2,100,NA,NA,NA
"exp2",252,"actor",0.3,100,NA,NA,NA
"exp2",252,"actor",0.4,50,NA,NA,NA
"exp2",252,"actor",0.5,100,NA,NA,NA
"exp2",252,"actor",0.6,0,NA,NA,NA
"exp2",252,"actor",0.7,0,NA,NA,NA
"exp2",252,"actor",0.8,0,NA,NA,NA
"exp2",252,"actor",0.9,0,NA,NA,NA
"exp2",252,"actor",1,0,NA,NA,NA
"exp2",253,"actor",0,50,NA,NA,NA
"exp2",253,"actor",0.1,50,NA,NA,NA
"exp2",253,"actor",0.2,50,NA,NA,NA
"exp2",253,"actor",0.3,50,NA,NA,NA
"exp2",253,"actor",0.4,0,NA,NA,NA
"exp2",253,"actor",0.5,0,NA,NA,NA
"exp2",253,"actor",0.6,0,NA,NA,NA
"exp2",253,"actor",0.7,0,NA,NA,NA
"exp2",253,"actor",0.8,71,NA,NA,NA
"exp2",253,"actor",0.9,75,NA,NA,NA
"exp2",253,"actor",1,95,NA,NA,NA
"exp2",254,"actor",0,50,NA,NA,NA
"exp2",254,"actor",0.1,50,NA,NA,NA
"exp2",254,"actor",0.2,51,NA,NA,NA
"exp2",254,"actor",0.3,50,NA,NA,NA
"exp2",254,"actor",0.4,0,NA,NA,NA
"exp2",254,"actor",0.5,9,NA,NA,NA
"exp2",254,"actor",0.6,0,NA,NA,NA
"exp2",254,"actor",0.7,0,NA,NA,NA
"exp2",254,"actor",0.8,100,NA,NA,NA
"exp2",254,"actor",0.9,100,NA,NA,NA
"exp2",254,"actor",1,100,NA,NA,NA
"exp2",255,"actor",0,50,NA,NA,NA
"exp2",255,"actor",0.1,61,NA,NA,NA
"exp2",255,"actor",0.2,30,NA,NA,NA
"exp2",255,"actor",0.3,82,NA,NA,NA
"exp2",255,"actor",0.4,94,NA,NA,NA
"exp2",255,"actor",0.5,100,NA,NA,NA
"exp2",255,"actor",0.6,88,NA,NA,NA
"exp2",255,"actor",0.7,92,NA,NA,NA
"exp2",255,"actor",0.8,85,NA,NA,NA
"exp2",255,"actor",0.9,4,NA,NA,NA
"exp2",255,"actor",1,0,NA,NA,NA
"exp2",256,"actor",0,51,NA,NA,NA
"exp2",256,"actor",0.1,0,NA,NA,NA
"exp2",256,"actor",0.2,0,NA,NA,NA
"exp2",256,"actor",0.3,0,NA,NA,NA
"exp2",256,"actor",0.4,0,NA,NA,NA
"exp2",256,"actor",0.5,25,NA,NA,NA
"exp2",256,"actor",0.6,0,NA,NA,NA
"exp2",256,"actor",0.7,19,NA,NA,NA
"exp2",256,"actor",0.8,9,NA,NA,NA
"exp2",256,"actor",0.9,11,NA,NA,NA
"exp2",256,"actor",1,29,NA,NA,NA
"exp2",257,"actor",0,50,NA,NA,NA
"exp2",257,"actor",0.1,100,NA,NA,NA
"exp2",257,"actor",0.2,100,NA,NA,NA
"exp2",257,"actor",0.3,100,NA,NA,NA
"exp2",257,"actor",0.4,0,NA,NA,NA
"exp2",257,"actor",0.5,0,NA,NA,NA
"exp2",257,"actor",0.6,0,NA,NA,NA
"exp2",257,"actor",0.7,0,NA,NA,NA
"exp2",257,"actor",0.8,0,NA,NA,NA
"exp2",257,"actor",0.9,0,NA,NA,NA
"exp2",257,"actor",1,0,NA,NA,NA
"exp2",258,"actor",0,50,NA,NA,NA
"exp2",258,"actor",0.1,50,NA,NA,NA
"exp2",258,"actor",0.2,50,NA,NA,NA
"exp2",258,"actor",0.3,0,NA,NA,NA
"exp2",258,"actor",0.4,0,NA,NA,NA
"exp2",258,"actor",0.5,0,NA,NA,NA
"exp2",258,"actor",0.6,3,NA,NA,NA
"exp2",258,"actor",0.7,0,NA,NA,NA
"exp2",258,"actor",0.8,31,NA,NA,NA
"exp2",258,"actor",0.9,100,NA,NA,NA
"exp2",258,"actor",1,70,NA,NA,NA
"exp2",259,"actor",0,0,NA,NA,NA
"exp2",259,"actor",0.1,0,NA,NA,NA
"exp2",259,"actor",0.2,0,NA,NA,NA
"exp2",259,"actor",0.3,0,NA,NA,NA
"exp2",259,"actor",0.4,0,NA,NA,NA
"exp2",259,"actor",0.5,0,NA,NA,NA
"exp2",259,"actor",0.6,0,NA,NA,NA
"exp2",259,"actor",0.7,0,NA,NA,NA
"exp2",259,"actor",0.8,0,NA,NA,NA
"exp2",259,"actor",0.9,0,NA,NA,NA
"exp2",259,"actor",1,0,NA,NA,NA
"exp2",260,"actor",0,2,NA,NA,NA
"exp2",260,"actor",0.1,5,NA,NA,NA
"exp2",260,"actor",0.2,2,NA,NA,NA
"exp2",260,"actor",0.3,0,NA,NA,NA
"exp2",260,"actor",0.4,0,NA,NA,NA
"exp2",260,"actor",0.5,0,NA,NA,NA
"exp2",260,"actor",0.6,0,NA,NA,NA
"exp2",260,"actor",0.7,0,NA,NA,NA
"exp2",260,"actor",0.8,1,NA,NA,NA
"exp2",260,"actor",0.9,6,NA,NA,NA
"exp2",260,"actor",1,8,NA,NA,NA
"exp2",261,"actor",0,50,NA,NA,NA
"exp2",261,"actor",0.1,50,NA,NA,NA
"exp2",261,"actor",0.2,0,NA,NA,NA
"exp2",261,"actor",0.3,50,NA,NA,NA
"exp2",261,"actor",0.4,0,NA,NA,NA
"exp2",261,"actor",0.5,0,NA,NA,NA
"exp2",261,"actor",0.6,0,NA,NA,NA
"exp2",261,"actor",0.7,0,NA,NA,NA
"exp2",261,"actor",0.8,5,NA,NA,NA
"exp2",261,"actor",0.9,1,NA,NA,NA
"exp2",261,"actor",1,0,NA,NA,NA
"exp2",262,"actor",0,0,NA,NA,NA
"exp2",262,"actor",0.1,0,NA,NA,NA
"exp2",262,"actor",0.2,0,NA,NA,NA
"exp2",262,"actor",0.3,0,NA,NA,NA
"exp2",262,"actor",0.4,0,NA,NA,NA
"exp2",262,"actor",0.5,0,NA,NA,NA
"exp2",262,"actor",0.6,0,NA,NA,NA
"exp2",262,"actor",0.7,0,NA,NA,NA
"exp2",262,"actor",0.8,0,NA,NA,NA
"exp2",262,"actor",0.9,0,NA,NA,NA
"exp2",262,"actor",1,0,NA,NA,NA
"exp2",263,"actor",0,51,NA,NA,NA
"exp2",263,"actor",0.1,0,NA,NA,NA
"exp2",263,"actor",0.2,0,NA,NA,NA
"exp2",263,"actor",0.3,0,NA,NA,NA
"exp2",263,"actor",0.4,0,NA,NA,NA
"exp2",263,"actor",0.5,0,NA,NA,NA
"exp2",263,"actor",0.6,0,NA,NA,NA
"exp2",263,"actor",0.7,0,NA,NA,NA
"exp2",263,"actor",0.8,0,NA,NA,NA
"exp2",263,"actor",0.9,0,NA,NA,NA
"exp2",263,"actor",1,50,NA,NA,NA
"exp2",264,"actor",0,0,NA,NA,NA
"exp2",264,"actor",0.1,100,NA,NA,NA
"exp2",264,"actor",0.2,100,NA,NA,NA
"exp2",264,"actor",0.3,100,NA,NA,NA
"exp2",264,"actor",0.4,100,NA,NA,NA
"exp2",264,"actor",0.5,100,NA,NA,NA
"exp2",264,"actor",0.6,100,NA,NA,NA
"exp2",264,"actor",0.7,100,NA,NA,NA
"exp2",264,"actor",0.8,100,NA,NA,NA
"exp2",264,"actor",0.9,100,NA,NA,NA
"exp2",264,"actor",1,100,NA,NA,NA
"exp2",265,"actor",0,51,NA,NA,NA
"exp2",265,"actor",0.1,49,NA,NA,NA
"exp2",265,"actor",0.2,51,NA,NA,NA
"exp2",265,"actor",0.3,71,NA,NA,NA
"exp2",265,"actor",0.4,96,NA,NA,NA
"exp2",265,"actor",0.5,97,NA,NA,NA
"exp2",265,"actor",0.6,51,NA,NA,NA
"exp2",265,"actor",0.7,49,NA,NA,NA
"exp2",265,"actor",0.8,26,NA,NA,NA
"exp2",265,"actor",0.9,16,NA,NA,NA
"exp2",265,"actor",1,2,NA,NA,NA
"exp2",266,"actor",0,0,NA,NA,NA
"exp2",266,"actor",0.1,0,NA,NA,NA
"exp2",266,"actor",0.2,0,NA,NA,NA
"exp2",266,"actor",0.3,0,NA,NA,NA
"exp2",266,"actor",0.4,0,NA,NA,NA
"exp2",266,"actor",0.5,0,NA,NA,NA
"exp2",266,"actor",0.6,0,NA,NA,NA
"exp2",266,"actor",0.7,0,NA,NA,NA
"exp2",266,"actor",0.8,0,NA,NA,NA
"exp2",266,"actor",0.9,0,NA,NA,NA
"exp2",266,"actor",1,0,NA,NA,NA
"exp2",267,"actor",0,100,NA,NA,NA
"exp2",267,"actor",0.1,0,NA,NA,NA
"exp2",267,"actor",0.2,0,NA,NA,NA
"exp2",267,"actor",0.3,0,NA,NA,NA
"exp2",267,"actor",0.4,0,NA,NA,NA
"exp2",267,"actor",0.5,0,NA,NA,NA
"exp2",267,"actor",0.6,0,NA,NA,NA
"exp2",267,"actor",0.7,0,NA,NA,NA
"exp2",267,"actor",0.8,0,NA,NA,NA
"exp2",267,"actor",0.9,0,NA,NA,NA
"exp2",267,"actor",1,0,NA,NA,NA
"exp2",268,"actor",0,0,NA,NA,NA
"exp2",268,"actor",0.1,0,NA,NA,NA
"exp2",268,"actor",0.2,0,NA,NA,NA
"exp2",268,"actor",0.3,1,NA,NA,NA
"exp2",268,"actor",0.4,1,NA,NA,NA
"exp2",268,"actor",0.5,4,NA,NA,NA
"exp2",268,"actor",0.6,0,NA,NA,NA
"exp2",268,"actor",0.7,0,NA,NA,NA
"exp2",268,"actor",0.8,19,NA,NA,NA
"exp2",268,"actor",0.9,75,NA,NA,NA
"exp2",268,"actor",1,19,NA,NA,NA
"exp2",269,"actor",0,48,NA,NA,NA
"exp2",269,"actor",0.1,32,NA,NA,NA
"exp2",269,"actor",0.2,35,NA,NA,NA
"exp2",269,"actor",0.3,24,NA,NA,NA
"exp2",269,"actor",0.4,20,NA,NA,NA
"exp2",269,"actor",0.5,27,NA,NA,NA
"exp2",269,"actor",0.6,26,NA,NA,NA
"exp2",269,"actor",0.7,24,NA,NA,NA
"exp2",269,"actor",0.8,34,NA,NA,NA
"exp2",269,"actor",0.9,13,NA,NA,NA
"exp2",269,"actor",1,31,NA,NA,NA
"exp2",270,"actor",0,0,NA,NA,NA
"exp2",270,"actor",0.1,100,NA,NA,NA
"exp2",270,"actor",0.2,51,NA,NA,NA
"exp2",270,"actor",0.3,0,NA,NA,NA
"exp2",270,"actor",0.4,0,NA,NA,NA
"exp2",270,"actor",0.5,0,NA,NA,NA
"exp2",270,"actor",0.6,0,NA,NA,NA
"exp2",270,"actor",0.7,0,NA,NA,NA
"exp2",270,"actor",0.8,0,NA,NA,NA
"exp2",270,"actor",0.9,0,NA,NA,NA
"exp2",270,"actor",1,0,NA,NA,NA
"exp2",271,"actor",0,50,NA,NA,NA
"exp2",271,"actor",0.1,0,NA,NA,NA
"exp2",271,"actor",0.2,0,NA,NA,NA
"exp2",271,"actor",0.3,0,NA,NA,NA
"exp2",271,"actor",0.4,0,NA,NA,NA
"exp2",271,"actor",0.5,0,NA,NA,NA
"exp2",271,"actor",0.6,13,NA,NA,NA
"exp2",271,"actor",0.7,20,NA,NA,NA
"exp2",271,"actor",0.8,48,NA,NA,NA
"exp2",271,"actor",0.9,61,NA,NA,NA
"exp2",271,"actor",1,79,NA,NA,NA
"exp2",272,"actor",0,0,NA,NA,NA
"exp2",272,"actor",0.1,0,NA,NA,NA
"exp2",272,"actor",0.2,0,NA,NA,NA
"exp2",272,"actor",0.3,0,NA,NA,NA
"exp2",272,"actor",0.4,0,NA,NA,NA
"exp2",272,"actor",0.5,0,NA,NA,NA
"exp2",272,"actor",0.6,0,NA,NA,NA
"exp2",272,"actor",0.7,0,NA,NA,NA
"exp2",272,"actor",0.8,88,NA,NA,NA
"exp2",272,"actor",0.9,84,NA,NA,NA
"exp2",272,"actor",1,84,NA,NA,NA
"exp2",273,"actor",0,50,NA,NA,NA
"exp2",273,"actor",0.1,50,NA,NA,NA
"exp2",273,"actor",0.2,50,NA,NA,NA
"exp2",273,"actor",0.3,30,NA,NA,NA
"exp2",273,"actor",0.4,0,NA,NA,NA
"exp2",273,"actor",0.5,0,NA,NA,NA
"exp2",273,"actor",0.6,1,NA,NA,NA
"exp2",273,"actor",0.7,2,NA,NA,NA
"exp2",273,"actor",0.8,50,NA,NA,NA
"exp2",273,"actor",0.9,78,NA,NA,NA
"exp2",273,"actor",1,87,NA,NA,NA
"exp2",274,"actor",0,50,NA,NA,NA
"exp2",274,"actor",0.1,50,NA,NA,NA
"exp2",274,"actor",0.2,50,NA,NA,NA
"exp2",274,"actor",0.3,50,NA,NA,NA
"exp2",274,"actor",0.4,0,NA,NA,NA
"exp2",274,"actor",0.5,0,NA,NA,NA
"exp2",274,"actor",0.6,0,NA,NA,NA
"exp2",274,"actor",0.7,0,NA,NA,NA
"exp2",274,"actor",0.8,50,NA,NA,NA
"exp2",274,"actor",0.9,50,NA,NA,NA
"exp2",274,"actor",1,0,NA,NA,NA
"exp2",275,"actor",0,50,NA,NA,NA
"exp2",275,"actor",0.1,50,NA,NA,NA
"exp2",275,"actor",0.2,50,NA,NA,NA
"exp2",275,"actor",0.3,100,NA,NA,NA
"exp2",275,"actor",0.4,0,NA,NA,NA
"exp2",275,"actor",0.5,0,NA,NA,NA
"exp2",275,"actor",0.6,0,NA,NA,NA
"exp2",275,"actor",0.7,0,NA,NA,NA
"exp2",275,"actor",0.8,100,NA,NA,NA
"exp2",275,"actor",0.9,100,NA,NA,NA
"exp2",275,"actor",1,0,NA,NA,NA
"exp2",276,"actor",0,0,NA,NA,NA
"exp2",276,"actor",0.1,0,NA,NA,NA
"exp2",276,"actor",0.2,0,NA,NA,NA
"exp2",276,"actor",0.3,0,NA,NA,NA
"exp2",276,"actor",0.4,0,NA,NA,NA
"exp2",276,"actor",0.5,0,NA,NA,NA
"exp2",276,"actor",0.6,0,NA,NA,NA
"exp2",276,"actor",0.7,0,NA,NA,NA
"exp2",276,"actor",0.8,0,NA,NA,NA
"exp2",276,"actor",0.9,23,NA,NA,NA
"exp2",276,"actor",1,100,NA,NA,NA
"exp2",277,"actor",0,50,NA,NA,NA
"exp2",277,"actor",0.1,0,NA,NA,NA
"exp2",277,"actor",0.2,49,NA,NA,NA
"exp2",277,"actor",0.3,0,NA,NA,NA
"exp2",277,"actor",0.4,1,NA,NA,NA
"exp2",277,"actor",0.5,0,NA,NA,NA
"exp2",277,"actor",0.6,1,NA,NA,NA
"exp2",277,"actor",0.7,0,NA,NA,NA
"exp2",277,"actor",0.8,0,NA,NA,NA
"exp2",277,"actor",0.9,63,NA,NA,NA
"exp2",277,"actor",1,100,NA,NA,NA
"exp2",278,"actor",0,0,NA,NA,NA
"exp2",278,"actor",0.1,0,NA,NA,NA
"exp2",278,"actor",0.2,0,NA,NA,NA
"exp2",278,"actor",0.3,0,NA,NA,NA
"exp2",278,"actor",0.4,0,NA,NA,NA
"exp2",278,"actor",0.5,6,NA,NA,NA
"exp2",278,"actor",0.6,16,NA,NA,NA
"exp2",278,"actor",0.7,34,NA,NA,NA
"exp2",278,"actor",0.8,46,NA,NA,NA
"exp2",278,"actor",0.9,58,NA,NA,NA
"exp2",278,"actor",1,71,NA,NA,NA
"exp2",279,"actor",0,100,NA,NA,NA
"exp2",279,"actor",0.1,99,NA,NA,NA
"exp2",279,"actor",0.2,100,NA,NA,NA
"exp2",279,"actor",0.3,100,NA,NA,NA
"exp2",279,"actor",0.4,50,NA,NA,NA
"exp2",279,"actor",0.5,87,NA,NA,NA
"exp2",279,"actor",0.6,26,NA,NA,NA
"exp2",279,"actor",0.7,2,NA,NA,NA
"exp2",279,"actor",0.8,1,NA,NA,NA
"exp2",279,"actor",0.9,2,NA,NA,NA
"exp2",279,"actor",1,0,NA,NA,NA
"exp2",280,"actor",0,0,NA,NA,NA
"exp2",280,"actor",0.1,0,NA,NA,NA
"exp2",280,"actor",0.2,0,NA,NA,NA
"exp2",280,"actor",0.3,0,NA,NA,NA
"exp2",280,"actor",0.4,0,NA,NA,NA
"exp2",280,"actor",0.5,0,NA,NA,NA
"exp2",280,"actor",0.6,0,NA,NA,NA
"exp2",280,"actor",0.7,0,NA,NA,NA
"exp2",280,"actor",0.8,0,NA,NA,NA
"exp2",280,"actor",0.9,0,NA,NA,NA
"exp2",280,"actor",1,0,NA,NA,NA
"exp2",281,"actor",0,40,NA,NA,NA
"exp2",281,"actor",0.1,28,NA,NA,NA
"exp2",281,"actor",0.2,20,NA,NA,NA
"exp2",281,"actor",0.3,3,NA,NA,NA
"exp2",281,"actor",0.4,0,NA,NA,NA
"exp2",281,"actor",0.5,0,NA,NA,NA
"exp2",281,"actor",0.6,0,NA,NA,NA
"exp2",281,"actor",0.7,0,NA,NA,NA
"exp2",281,"actor",0.8,4,NA,NA,NA
"exp2",281,"actor",0.9,24,NA,NA,NA
"exp2",281,"actor",1,18,NA,NA,NA
"exp2",282,"actor",0,46,NA,NA,NA
"exp2",282,"actor",0.1,42,NA,NA,NA
"exp2",282,"actor",0.2,0,NA,NA,NA
"exp2",282,"actor",0.3,0,NA,NA,NA
"exp2",282,"actor",0.4,0,NA,NA,NA
"exp2",282,"actor",0.5,0,NA,NA,NA
"exp2",282,"actor",0.6,1,NA,NA,NA
"exp2",282,"actor",0.7,2,NA,NA,NA
"exp2",282,"actor",0.8,8,NA,NA,NA
"exp2",282,"actor",0.9,16,NA,NA,NA
"exp2",282,"actor",1,76,NA,NA,NA
"exp2",283,"actor",0,100,NA,NA,NA
"exp2",283,"actor",0.1,95,NA,NA,NA
"exp2",283,"actor",0.2,90,NA,NA,NA
"exp2",283,"actor",0.3,97,NA,NA,NA
"exp2",283,"actor",0.4,15,NA,NA,NA
"exp2",283,"actor",0.5,5,NA,NA,NA
"exp2",283,"actor",0.6,1,NA,NA,NA
"exp2",283,"actor",0.7,14,NA,NA,NA
"exp2",283,"actor",0.8,50,NA,NA,NA
"exp2",283,"actor",0.9,90,NA,NA,NA
"exp2",283,"actor",1,92,NA,NA,NA
"exp2",284,"actor",0,50,NA,NA,NA
"exp2",284,"actor",0.1,50,NA,NA,NA
"exp2",284,"actor",0.2,21,NA,NA,NA
"exp2",284,"actor",0.3,0,NA,NA,NA
"exp2",284,"actor",0.4,0,NA,NA,NA
"exp2",284,"actor",0.5,0,NA,NA,NA
"exp2",284,"actor",0.6,0,NA,NA,NA
"exp2",284,"actor",0.7,0,NA,NA,NA
"exp2",284,"actor",0.8,0,NA,NA,NA
"exp2",284,"actor",0.9,0,NA,NA,NA
"exp2",284,"actor",1,0,NA,NA,NA
"exp2",285,"actor",0,50,NA,NA,NA
"exp2",285,"actor",0.1,50,NA,NA,NA
"exp2",285,"actor",0.2,51,NA,NA,NA
"exp2",285,"actor",0.3,50,NA,NA,NA
"exp2",285,"actor",0.4,0,NA,NA,NA
"exp2",285,"actor",0.5,0,NA,NA,NA
"exp2",285,"actor",0.6,0,NA,NA,NA
"exp2",285,"actor",0.7,0,NA,NA,NA
"exp2",285,"actor",0.8,50,NA,NA,NA
"exp2",285,"actor",0.9,50,NA,NA,NA
"exp2",285,"actor",1,50,NA,NA,NA
"exp2",286,"actor",0,0,NA,NA,NA
"exp2",286,"actor",0.1,0,NA,NA,NA
"exp2",286,"actor",0.2,0,NA,NA,NA
"exp2",286,"actor",0.3,0,NA,NA,NA
"exp2",286,"actor",0.4,0,NA,NA,NA
"exp2",286,"actor",0.5,0,NA,NA,NA
"exp2",286,"actor",0.6,0,NA,NA,NA
"exp2",286,"actor",0.7,0,NA,NA,NA
"exp2",286,"actor",0.8,46,NA,NA,NA
"exp2",286,"actor",0.9,47,NA,NA,NA
"exp2",286,"actor",1,100,NA,NA,NA
"exp2",287,"actor",0,93,NA,NA,NA
"exp2",287,"actor",0.1,97,NA,NA,NA
"exp2",287,"actor",0.2,91,NA,NA,NA
"exp2",287,"actor",0.3,78,NA,NA,NA
"exp2",287,"actor",0.4,74,NA,NA,NA
"exp2",287,"actor",0.5,81,NA,NA,NA
"exp2",287,"actor",0.6,62,NA,NA,NA
"exp2",287,"actor",0.7,39,NA,NA,NA
"exp2",287,"actor",0.8,77,NA,NA,NA
"exp2",287,"actor",0.9,70,NA,NA,NA
"exp2",287,"actor",1,61,NA,NA,NA
"exp2",288,"actor",0,0,NA,NA,NA
"exp2",288,"actor",0.1,0,NA,NA,NA
"exp2",288,"actor",0.2,0,NA,NA,NA
"exp2",288,"actor",0.3,0,NA,NA,NA
"exp2",288,"actor",0.4,0,NA,NA,NA
"exp2",288,"actor",0.5,0,NA,NA,NA
"exp2",288,"actor",0.6,0,NA,NA,NA
"exp2",288,"actor",0.7,20,NA,NA,NA
"exp2",288,"actor",0.8,35,NA,NA,NA
"exp2",288,"actor",0.9,35,NA,NA,NA
"exp2",288,"actor",1,100,NA,NA,NA
"exp2",289,"actor",0,50,NA,NA,NA
"exp2",289,"actor",0.1,22,NA,NA,NA
"exp2",289,"actor",0.2,41,NA,NA,NA
"exp2",289,"actor",0.3,35,NA,NA,NA
"exp2",289,"actor",0.4,77,NA,NA,NA
"exp2",289,"actor",0.5,8,NA,NA,NA
"exp2",289,"actor",0.6,10,NA,NA,NA
"exp2",289,"actor",0.7,0,NA,NA,NA
"exp2",289,"actor",0.8,2,NA,NA,NA
"exp2",289,"actor",0.9,93,NA,NA,NA
"exp2",289,"actor",1,100,NA,NA,NA
"exp2",290,"actor",0,0,NA,NA,NA
"exp2",290,"actor",0.1,100,NA,NA,NA
"exp2",290,"actor",0.2,100,NA,NA,NA
"exp2",290,"actor",0.3,0,NA,NA,NA
"exp2",290,"actor",0.4,0,NA,NA,NA
"exp2",290,"actor",0.5,0,NA,NA,NA
"exp2",290,"actor",0.6,2,NA,NA,NA
"exp2",290,"actor",0.7,1,NA,NA,NA
"exp2",290,"actor",0.8,0,NA,NA,NA
"exp2",290,"actor",0.9,5,NA,NA,NA
"exp2",290,"actor",1,26,NA,NA,NA
"exp2",291,"actor",0,50,NA,NA,NA
"exp2",291,"actor",0.1,2,NA,NA,NA
"exp2",291,"actor",0.2,0,NA,NA,NA
"exp2",291,"actor",0.3,1,NA,NA,NA
"exp2",291,"actor",0.4,0,NA,NA,NA
"exp2",291,"actor",0.5,0,NA,NA,NA
"exp2",291,"actor",0.6,0,NA,NA,NA
"exp2",291,"actor",0.7,0,NA,NA,NA
"exp2",291,"actor",0.8,0,NA,NA,NA
"exp2",291,"actor",0.9,0,NA,NA,NA
"exp2",291,"actor",1,0,NA,NA,NA
"exp2",292,"actor",0,50,NA,NA,NA
"exp2",292,"actor",0.1,100,NA,NA,NA
"exp2",292,"actor",0.2,0,NA,NA,NA
"exp2",292,"actor",0.3,0,NA,NA,NA
"exp2",292,"actor",0.4,0,NA,NA,NA
"exp2",292,"actor",0.5,0,NA,NA,NA
"exp2",292,"actor",0.6,0,NA,NA,NA
"exp2",292,"actor",0.7,0,NA,NA,NA
"exp2",292,"actor",0.8,0,NA,NA,NA
"exp2",292,"actor",0.9,0,NA,NA,NA
"exp2",292,"actor",1,100,NA,NA,NA
